#{"t_start": 1702861116.4367769, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
2346.68061,1000,2951.831222
2416.618767,1000,2961.841917
2352.62346,1000,2971.799092
2479.922357,1000,2981.716892
2441.046428,1000,2991.698692
2431.744333,1000,3001.678395
2341.734313,1000,3026.174585
2423.828866,1000,3036.163901
2423.126307,1000,3046.123922
2402.593718,1000,3056.099248
2481.471634,1000,3066.082231
2413.39105,1000,3076.059966
2425.277383,1000,3086.122811
2426.631549,1000,3096.056218
2392.796663,1000,3106.053693
2273.049222,1000,3116.031195
2421.981458,1000,3140.649751
2423.969704,1000,3150.826164
2346.36641,1000,3160.906432
2396.462957,1000,3170.943245
2374.779908,1000,3181.033566
2367.587841,1000,3191.070674
2334.91383,1000,3201.027807
2370.676699,1000,3211.065417
2373.509416,1000,3221.000219
2412.23833,1000,3230.953204
2472.608862,1000,3255.46525
2459.884509,1000,3265.486523
2476.879067,1000,3275.431542
2428.68913,1000,3285.392807
2476.786051,1000,3295.34775
2397.92055,1000,3305.291588
2484.467373,1000,3315.231358
2372.60859,1000,3325.231872
2407.462919,1000,3335.198708
2440.207903,1000,3345.219794
2505.909401,1000,3369.77868
2462.355423,1000,3379.728354
2383.828399,1000,3389.716206
2388.410528,1000,3399.681589
2374.130064,1000,3409.615254
2431.832767,1000,3419.559511
2490.51188,1000,3429.503903
2504.392427,1000,3439.459635
2424.027133,1000,3449.513992
2427.568391,1000,3459.440244
2426.558482,1000,3483.98255
2516.746912,1000,3494.028583
2497.720095,1000,3504.081415
2447.483736,1000,3514.218271
2489.617134,1000,3524.273403
2580.950859,1000,3534.328439
2407.929301,1000,3544.372862
2509.585265,1000,3554.443336
2520.543513,1000,3564.474539
2495.649673,1000,3574.613759
2457.668269,1000,3599.069195
2605.090152,1000,3609.121315
2410.148134,1000,3619.185235
2541.11564,1000,3629.333862
2467.176264,1000,3639.430578
2429.864261,1000,3649.507921
2513.389668,1000,3659.617128
2574.611297,1000,3669.662944
2546.705233,1000,3679.72861
2514.540849,1000,3689.840395
2524.15594,1000,3714.522498
2480.972778,1000,3724.549795
2436.819691,1000,3734.633914
2525.532333,1000,3744.755826
2478.602038,1000,3755.278908
2566.400391,1000,3765.395532
